"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","depth","device","double","head","head_activation","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","n_data","n_epochs","n_epochs_burnin","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","rep","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","width","epoch","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_layer2.bias","hyperparams/prior_prec_layer2.weight","hyperparams/prior_prec_layer3.bias","hyperparams/prior_prec_layer3.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","params/layer1.bias","params/layer1.weight","params/layer2.bias","params/layer2.weight","params/layer3.bias","params/layer3.weight","params/out_layer.bias","params/out_layer.weight","prior_prec_opt","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll"
"wine-quality-red-map-c3f7","finished","-","","map, wine-quality-red","2024-11-09T06:44:44.000Z","960","","silu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","2.2305401187962324e-184","2.1945529456994463e-185","6.911686303569828e-187","3.3541037689733885e-184","1.8822991519980595e-138","2.176525854117302e-183","0.08214924384668508","5.818407442465456e-138","100","-1.1446751109849838","-1.14468407417507","-1.144569864626089","-1.1448352246088105","-1.1446840739536426","0.8913480467124087","1.4239020706527314","0.00001","","1.418193302936815","1.000014031532709","1.5226064951801557"
"wine-quality-red-marglik-77dc","finished","-","","marglik, wine-quality-red","2024-11-09T05:05:22.000Z","5957","","silu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.6882550120353699","0.4867321252822876","0.20461659133434296","0.5673210024833679","0.05637887865304947","0.1584402322769165","0.013080213218927383","0.04658083990216255","0.8259126324370935","1.2909682698021818","0.983688046795934","0.5207139544882653","1.145547163026257","1.5403174498873191","4.401704191637348","13.41821953335297","","-41.334851438021545","-1.0098814364394204","-2.945949798083122","-0.747007137234978","-2.273459127169317","0.629257274823107","5.357133233153101","0.00001","9.332859183188308","4.73224570670758","0.3045234589214627",""
"wine-quality-red-map-94a1","finished","-","","map, wine-quality-red","2024-11-09T04:49:07.000Z","970","","silu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.019589148170093464","0.018612472019279253","0.01964001035252221","0.002522632452899407","0.0029217501039269073","0.002310774841098292","0.02269929814199082","0.04954499968124768","10","-0.8569409029896263","-0.8516776139195015","-0.8843296056542543","-0.8595199680717147","-0.8529836080874027","0.5565529345561863","1.137277117000154","0.00001","","1.0350261336315407","0.5167315869815948","1.2454896306319343"
"wine-quality-red-marglik-0f43","finished","-","","marglik, wine-quality-red","2024-11-09T03:09:52.000Z","5950","","selu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","4.2377753257751465","1.8353385925292969","2.187171459197998","7.081325054168701","0.7431637644767761","7.878257274627685","39.97822570800781","2.138857841491699","0.12718583111811244","0.3078819301943429","0.16495157119888731","0.03762962765895194","0.39848418424418697","0.026680662230178644","0.007040159194152835","0.2902909043260845","","-6.740540181420377","-1.0096442507700325","-2.403046873966697","-0.9695442324297332","-2.2709217822166994","0.531053831853901","-1.6224582496417508","0.00001","1.8265011101607191","-2.185259324362564","0.35211554812224094",""
"wine-quality-red-map-bb1d","finished","-","","map, wine-quality-red","2024-11-09T02:54:02.000Z","944","","selu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.0000843023110244342","0.0007474322674206445","0.00009337712855799676","0.000180256464425108","0.00017841687954790676","0.00019240714957242743","0.005606512997917473","0.0051708308551942925","100","-0.9144700151007216","-0.9142585266667392","-0.913734712221865","-0.9148104539605786","-0.9138027288981074","0.5787340349396325","1.249454983420048","0.00001","","1.1838220456456785","0.6312945664664535","1.3046083622318252"
"wine-quality-red-marglik-f55a","finished","-","","marglik, wine-quality-red","2024-11-09T01:14:42.000Z","5955","","selu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.6304469108581543","0.8759869337081909","1.0741708278656006","2.05710506439209","0.35419490933418274","2.194120407104492","0.042563535273075104","0.12285323441028596","0.16816931741478564","0.6343133202080362","0.12408487749677746","0.10506009772831688","0.10987316118653152","0.09032335351812412","0.8127967235268023","4.203363107486258","","-1.597146272422242","-0.8818598378084659","-2.1625946231791966","-0.8762855068989956","-0.8503699456943338","0.5937873380633233","-0.7625892463800322","0.00001","1.8684902311351368","-1.2573831608855424","0.0006651147177929568",""
"wine-quality-red-map-315c","finished","-","","map, wine-quality-red","2024-11-09T00:58:04.000Z","993","","selu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.00027906442617396475","0.0007506056972989417","0.0004090117830808024","0.00018244918584664612","0.00339606040166015","0.0002018473092098751","0.1379355691522643","0.007304775707426719","100","-0.9302999763493032","-0.9314288108701408","-0.9313656837279698","-0.9317954581420173","-0.930990388408818","0.5806771918034052","1.2877176684521148","0.00001","","1.1979247396104085","0.6407984563166794","1.3001925140717123"
"wine-quality-red-marglik-3de9","failed","-","","marglik, wine-quality-red","2024-11-08T23:18:48.000Z","5951","","gelu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.9649112224578856","1.4026031494140625","2.878007173538208","3.122644424438477","0.4922265708446502","2.4713025093078613","0.12102201581001282","0.2470199465751648","0.819797138660932","0.5083476352767691","0.11851409203074252","0.11365533848280938","0.9948807262001196","0.10320440264347348","5.974113799649471","2.4457703903633705","","","","","","","","-4.704223195783695","0.00001","0.645706040597233","-5.421428240108854","0.35412465611573335",""
"wine-quality-red-map-0559","finished","-","","map, wine-quality-red","2024-11-08T23:02:48.000Z","955","","gelu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","2.3808617239628818e-186","1.7825141723792954e-184","1.8639919626971001e-187","1.0116878643402804e-183","8.918427777271075e-138","4.44402645665848e-184","0.08214924384674202","2.953500808394203e-136","100","-1.1446751109850752","-1.1446840741751618","-1.1445698646261806","-1.144835224608899","-1.1446840739537347","0.8913480467125734","1.4239020706527312","0.00001","","1.4181933029368112","1.000014031532655","1.522606495173308"
"wine-quality-red-marglik-aca5","finished","-","","marglik, wine-quality-red","2024-11-08T21:23:32.000Z","5950","","gelu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.0187792778015137","0.49512895941734314","0.3235097825527191","1.523781657218933","0.21065515279769895","0.26202598214149475","0.01216517761349678","0.009588086046278477","0.5165800946471064","1.2662155968273492","0.6962581418700069","0.18670935568303593","0.14992394397850917","0.6919103142692336","1.4891227337195254","41.32893197853295","","-247.73936685052325","-1.0395381943290087","-2.6842755949112096","-0.6787034832170503","-3.804373520185744","0.6195856395914163","-1.9766483208988932","0.00001","1.3621017636266488","-2.5285842348617833","0.000013169061718761031",""
"wine-quality-red-map-1a01","finished","-","","map, wine-quality-red","2024-11-08T21:07:01.000Z","986","","gelu","full","256","0.5","data/","wine-quality-red","3","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","5802","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.026878752252405103","0.03794231594367997","0.013475353707118935","0.005453301965733767","0.00405730743855937","0.004492025119746876","0.004977920021414539","0.1051885950945671","10","-0.9625059976330628","-0.8839786611593425","-0.8956605266062396","-0.871819090581582","-0.8751830631266351","0.5615704032187582","1.0664327740077777","0.00001","","0.8632327053783333","0.3669706964155597","1.3752416337891047"
"wine-quality-red-marglik-b97d","finished","-","","marglik, wine-quality-red","2024-11-08T20:46:02.000Z","1254","","silu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.1008386611938477","1.151367425918579","3.3718059062957764","7.301061153411865","","","0.09555815160274506","0.09872900694608688","0.7617122532398892","0.7268609501928224","0.11013123394213424","0.051320750361772347","","","8.805637793504546","7.089990081697128","","-1.6554974623162066","-0.9908773416349116","-2.3548132395646064","-1.0942797862318094","-1.1606184244772355","0.6039385141706316","-2.0321680699203064","0.00001","1.8983458729147096","-2.563861241671775","0.4362563640832637",""
"wine-quality-red-map-fe78","finished","-","","map, wine-quality-red","2024-11-08T20:31:04.000Z","891","","silu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.007224254419126044","0.0011524732861302265","0.0007684784873835057","0.00032980249055150715","","","0.09494913897816146","0.006572158303655083","100","-0.93335116102062","-0.9316086826510648","-0.9313611012908058","-0.9325542009365936","-0.9314183486979396","0.586908025067012","1.307287800639946","0.00001","","1.2132947261059437","0.6699943613301289","1.340651197713648"
"wine-quality-red-marglik-273e","finished","-","","marglik, wine-quality-red","2024-11-08T20:10:01.000Z","1257","","silu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.6316165328025818","0.2659403681755066","0.5605244636535645","3.398674488067627","","","0.05294303223490715","0.02342284843325615","1.042926172363992","2.796062684884481","0.3600692541093061","0.09993025842476586","","","1.7811565114048609","30.477729817056407","","-1.2561252670061291","-0.9229360470496776","-2.022464247709902","-0.9539230536143056","-0.8998271095194046","0.6822172548535227","-0.7856690341477138","0.00001","1.688563465655331","-1.262590404381969","0.0005819618663366994",""
"wine-quality-red-map-572d","finished","-","","map, wine-quality-red","2024-11-08T19:54:34.000Z","922","","silu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.01988937638237663","0.015942432747363473","0.016654898216161812","0.00245670289223962","","","0.005837837495378187","0.05567218670481469","10","-0.8642491353344692","-0.8569264526405647","-0.8993863650162887","-0.8630309720934557","-0.8575683140317125","0.5670785654002745","1.1383590231877443","0.00001","","1.060818312536352","0.5396007486352998","1.2181363885401306"
"wine-quality-red-marglik-c00e","finished","-","","marglik, wine-quality-red","2024-11-08T19:33:37.000Z","1251","","selu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.529172897338867","5.36313533782959","0.9457730054855348","2.7364118099212646","","","0.709652304649353","3.0223560333251953","0.27367718994361534","0.10580095690211498","0.19122469122352384","0.06950733919896336","","","0.3158694416321425","0.21248472017785436","","-1.621028534795764","-0.938014947077274","-2.30835157734632","-0.9391779925668626","-0.9280878903705186","0.636070252898241","1.0110453370109498","0.00001","2.1230177727397663","0.6998584791767752","0.4855966322018085",""
"wine-quality-red-map-d3ba","finished","-","","map, wine-quality-red","2024-11-08T19:18:27.000Z","905","","selu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.00016871708690801605","0.001055160074015195","0.0001891466174660723","0.00025510383110571524","","","0.003730538102728604","0.006928462792915624","100","-0.894478965957374","-0.894185234401083","-0.892775811458314","-0.8936064163566211","-0.8933608454561226","0.5786186476434089","1.229796917236517","0.00001","","1.1625161329762663","0.6312727636872464","1.3040312499682964"
"wine-quality-red-marglik-0024","finished","-","","marglik, wine-quality-red","2024-11-08T18:57:26.000Z","1255","","selu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","20.227516174316406","8.479880332946777","750.2472534179688","10.670998573303224","","","2.4910778999328613","0.1216207668185234","0.03460520448118881","0.08684891598263812","0.000004931109531920107","0.014873024502343384","","","0.016744105534016764","4.102938021420447","","-1.1674270819573824","-0.9507374951450676","-1.8422720945300008","-0.9543544347634788","-0.9436372833220096","0.6371353660933843","0.6010988706420946","0.00001","1.6877227094782552","0.2930092987146098","0.0995377963637451",""
"wine-quality-red-map-7154","finished","-","","map, wine-quality-red","2024-11-08T18:42:02.000Z","918","","selu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.013868906695630215","0.023191334519979782","0.0030157964420942348","0.006166854153382603","","","0.01599184948751247","0.17431784043281673","10","-1.0079899186627936","-0.914689522567292","-1.1724457087743123","-0.9154943023675112","-0.9065366967506708","0.6744605961084974","1.0153420610331714","0.00001","","0.8538397262241817","0.34653386460264957","1.233570744642811"
"wine-quality-red-marglik-5241","finished","-","","marglik, wine-quality-red","2024-11-08T18:21:04.000Z","1253","","gelu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.1181540489196775","1.5778788328170776","0.5307877063751221","8.857137680053711","","","0.04590088501572609","0.06754402816295624","0.8380233436644695","0.5777640637035928","1.1418141745071586","0.05064730537889591","","","20.746348943059846","9.278498207128347","","-7.8908449423355105","-1.0035330709317294","-2.6327434536552694","-1.0935760271629298","-1.6762994081973217","0.5781757566281269","-2.7667867676256335","0.00001","2.02881350606779","-3.380131814972095","0.36738684499630536",""
"wine-quality-red-map-b0a3","finished","-","","map, wine-quality-red","2024-11-08T18:06:08.000Z","890","","gelu","full","256","0.5","data/","wine-quality-red","2","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.004316432270864251","0.001825029169202307","0.004662543239151379","0.0004073892767742784","","","0.009846539196824057","0.009918942580554996","100","-0.9094272976960016","-0.9081015990832004","-0.9076503275613476","-0.9089449756488848","-0.9076136522638868","0.5655907798761389","1.294560243666394","0.00001","","1.1735462419405018","0.6177680781587898","1.3357664435015044"
"wine-quality-red-marglik-1359","finished","-","","marglik, wine-quality-red","2024-11-08T17:45:05.000Z","1257","","gelu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","0.934865653514862","0.4320908784866333","0.955633580684662","5.516341686248779","","","0.10334935784339903","0.02114776149392128","0.7278403154927414","1.7041283677103063","0.24336071828676992","0.06104557735200453","","","1.231751234891388","35.57657213970933","","-22.59209559750515","-0.9689507009963476","-2.5839581248804797","-0.8670445894797822","-0.7726231377665156","4.678981119629421","-0.6191258182659615","0.00001","1.6862267698470812","-1.09439989017229","0.0011643843575164777",""
"wine-quality-red-map-c681","finished","-","","map, wine-quality-red","2024-11-08T17:29:37.000Z","921","","gelu","full","256","0.5","data/","wine-quality-red","2","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","6","3252","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.023707011562139044","0.02995706536970225","0.016568212366039142","0.004518286427816052","","","0.01947317209122681","0.0998474913653976","10","-0.90124785828168","-0.8699258275370798","-0.9256428268741252","-0.8711499851620313","-0.8665562052614074","0.5754954630586143","1.1019708348177242","0.00001","","0.963647122396628","0.4409160069247768","1.182518355195544"
"wine-quality-red-marglik-7289","finished","-","","marglik, wine-quality-red","2024-11-08T17:27:15.000Z","137","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","2.0779600143432617","3.0881521701812744","","","","","8.216068267822266","0.28504815697669983","0.29088763142767293","0.197145569416658","","","","","0.05042351933335213","2.185706906392176","","-0.8430022521547411","-0.8777884456470669","-1.2903644601615896","-0.8590612289653639","-0.8425100839096743","0.5829857028663713","0.5926776210652294","0.00001","1.4573244704674695","0.44388795950411947","0.5274105358763238",""
"wine-quality-red-map-afa5","finished","-","","map, wine-quality-red","2024-11-08T17:13:24.000Z","824","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.002129743696899721","0.00211291345992545","","","","","0.012145358086112912","0.010184331080471627","100","-0.8832857930466552","-0.8835280017743387","-0.882763861037352","-0.8829059283489233","-0.8819040151591672","0.5680687068084712","1.2379711302570715","0.00001","","1.15766130568295","0.6178346976242544","1.255763930265195"
"wine-quality-red-marglik-9e67","finished","-","","marglik, wine-quality-red","2024-11-08T17:10:57.000Z","141","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.733821988105774","4.188470363616943","","","","","2.427377462387085","0.10037612169981004","0.34131668910355517","0.13247078649259378","","","","","0.021507446128077756","5.763020730442786","","-0.9069095745834514","-0.8816121822114246","-1.2389911579256645","-0.8898709695674588","-0.881333115742342","0.6077120119264942","0.8938538959097289","0.00001","1.4215536949881311","0.7574017842105999","0.31037977718578974",""
"wine-quality-red-map-6eb3","finished","-","","map, wine-quality-red","2024-11-08T16:56:45.000Z","845","","silu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.013800918125920075","0.01547316643838569","","","","","0.3545984756946417","0.05927501290284692","10","-0.8636728636502568","-0.859675322875568","-0.8979097355301645","-0.8655428026749441","-0.8592888870474351","0.5578517334005579","1.1360588431603735","0.00001","","1.0810310810730397","0.5489016758667173","1.1946405119116017"
"wine-quality-red-marglik-62de","finished","-","","marglik, wine-quality-red","2024-11-08T16:54:22.000Z","138","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","23.249011993408203","20.32261848449707","","","","","1.0781652927398682","0.3803815245628357","0.0236558589607277","0.02654322377502859","","","","","0.4749492207514274","1.5424023627591794","","-1.191068489929512","-0.8749638007446411","-1.409365948343065","-0.8861112561112273","-0.8406152069008928","0.5564563806745408","0.8483992180145089","0.00001","1.3581808984678216","0.7150337443814275","0.4516302275348822",""
"wine-quality-red-map-e02a","finished","-","","map, wine-quality-red","2024-11-08T16:40:32.000Z","824","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.00023458934197242252","0.001002071120704308","","","","","0.004470921006706036","0.00615694481678003","100","-0.8970017287720834","-0.8957411633350201","-0.8944367809464403","-0.8935680505602427","-0.8960433759895838","0.5809378963703813","1.2019686526518796","0.00001","","1.1607066784715243","0.6353209779909986","1.2668647103449575"
"wine-quality-red-marglik-3498","finished","-","","marglik, wine-quality-red","2024-11-08T16:38:06.000Z","140","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","87.95439910888672","51.98275375366211","","","","","19.709074020385746","0.09835755825042725","0.005649844085507605","0.009995568411519488","","","","","0.0007863814277949523","5.718594179589629","","-0.9279141593916655","-0.8822869129826179","-1.17957178818018","-0.8858112035472784","-0.8781147512657211","0.583267281025606","0.997314818637349","0.00001","1.3343161369090084","0.869733803866374","0.3564760932921593",""
"wine-quality-red-map-5ab3","finished","-","","map, wine-quality-red","2024-11-08T16:23:50.000Z","850","","selu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.02422392839256095","0.018705865789314925","","","","","0.058753602537939216","0.10244357365239393","10","-0.8523775327140374","-0.8434325342470622","-0.876716530878911","-0.8476971645190414","-0.8435113775114154","0.5160037064613731","1.1123397016311751","0.00001","","1.036379711663813","0.49647923516560694","1.1763098452443783"
"wine-quality-red-marglik-8ac1","finished","-","","marglik, wine-quality-red","2024-11-08T16:21:28.000Z","137","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","1.3700677156448364","3.998977661132813","","","","","1.6902761459350586","0.3321918845176697","0.5635498523842599","0.18584209080714728","","","","","0.44676452642910136","2.30020501448924","","-1.1809907307954446","-0.8978028131295481","-1.6747765182216932","-0.9046053487408582","-0.869571397513478","0.5816639645334275","0.4107202874010226","0.00001","1.5104897747840638","0.2281969901998653","0.4877953094722819",""
"wine-quality-red-map-d1c7","finished","-","","map, wine-quality-red","2024-11-08T16:07:54.000Z","808","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.002835546105754352","0.0019991333042579363","","","","","0.01262109497805428","0.010282591249038247","100","-0.8805731819248909","-0.8806898830567448","-0.8798972204419128","-0.8800325674958497","-0.8789646701405106","0.5707936840998332","1.2293192518635347","0.00001","","1.1495831532050995","0.6102996856709062","1.251657310818148"
"wine-quality-red-marglik-ab5c","finished","-","","marglik, wine-quality-red","2024-11-08T16:05:32.000Z","137","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","3.1230902671813965","5.204268455505371","","","","","0.4375260770320892","0.07592960447072983","0.2538298029644958","0.14194285174329174","","","","","0.786367325788314","10.092490089136968","","-0.9150270380621228","-0.8803571588376691","-1.474857809983094","-0.8826107759635274","-0.8794947867299928","0.533333489372173","0.7841473968318573","0.00001","1.4924692160130102","0.602338943849498","0.2270107727235199",""
"wine-quality-red-map-ce88","finished","-","","map, wine-quality-red","2024-11-08T15:51:43.000Z","823","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","6","Flipout","true","0","-3","0","50","5000","","","","","","","","","0.02299938289605244","0.018894856240813735","","","","","0.3589175033671211","0.07381664831697762","10","-0.863650219014934","-0.8596877503073316","-0.909660295913752","-0.8651308718994326","-0.8587702564907731","0.5490524162178803","1.1224060410946506","0.00001","","1.0541585013004415","0.5187786825860442","1.2044418552646998"
"wine-quality-red-marglik-60b9","failed","-","","marglik, wine-quality-red","2024-11-08T15:45:25.000Z","371","","silu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","0.8899192810058594","0.918761670589447","1.2292873859405518","3.2503840923309326","1.257548213005066","4.751898765563965","0.16606056690216064","0.2504989802837372","1.0923061366766966","1.0546729440913996","0.6653986006748633","0.2735480974626822","0.527109237538268","0.13079227341359798","5.315838317880027","3.264678997531389","","","","","","","","-1.9631316535112675","0.00001","1.0734540420387884","-2.420025539381919","0.5187657832364845",""
"wine-quality-red-map-6cf9","finished","-","","map, wine-quality-red","2024-11-08T15:30:05.000Z","914","","silu","full","256","0.5","data/","wine-quality-red","3","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","8","1652","Adam","1","0","6","Flipout","true","0","-3","0","25","5000","","","","","","","","","5.356741555782535e-198","1.4438180728158922e-184","2.000337532255705e-185","1.4221134802681643e-183","4.969968553043083e-135","7.734844678874652e-184","0.0821492438467579","9.263986520532715e-134","100","-1.1446751109850606","-1.1446840741751472","-1.1445698646261662","-1.1448352246088846","-1.1446840739537198","0.8913480467125461","1.4239020706527312","0.00001","","1.4181933029368103","1.000014031532664","1.52260649511264"
