"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","device","double","download_data","head","head_activation","het_noise","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","method_name","model","n_data","n_epochs","n_epochs_burnin","n_epochs_val","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","epoch","hyperparams/prior_prec_conv1.bias","hyperparams/prior_prec_conv1.weight","hyperparams/prior_prec_conv2.bias","hyperparams/prior_prec_conv2.weight","hyperparams/prior_prec_conv3.bias","hyperparams/prior_prec_conv3.weight","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_layer2.bias","hyperparams/prior_prec_layer2.weight","hyperparams/prior_prec_layer3.bias","hyperparams/prior_prec_layer3.weight","hyperparams/prior_prec_lin1.bias","hyperparams/prior_prec_lin1.weight","hyperparams/prior_prec_lin2.bias","hyperparams/prior_prec_lin2.weight","hyperparams/prior_prec_linout.bias","hyperparams/prior_prec_linout.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","hyperparams/sigma_noise","params/conv1.bias","params/conv1.mu_bias","params/conv1.mu_kernel","params/conv1.rho_bias","params/conv1.rho_kernel","params/conv1.weight","params/conv2.bias","params/conv2.mu_bias","params/conv2.mu_kernel","params/conv2.rho_bias","params/conv2.rho_kernel","params/conv2.weight","params/conv3.bias","params/conv3.mu_bias","params/conv3.mu_kernel","params/conv3.rho_bias","params/conv3.rho_kernel","params/conv3.weight","params/layer1.bias","params/layer1.mu_bias","params/layer1.mu_weight","params/layer1.rho_bias","params/layer1.rho_weight","params/layer1.weight","params/layer2.bias","params/layer2.mu_bias","params/layer2.mu_weight","params/layer2.rho_bias","params/layer2.rho_weight","params/layer2.weight","params/layer3.bias","params/layer3.mu_bias","params/layer3.mu_weight","params/layer3.rho_bias","params/layer3.rho_weight","params/layer3.weight","params/lin1.bias","params/lin1.mu_bias","params/lin1.mu_weight","params/lin1.rho_bias","params/lin1.rho_weight","params/lin1.weight","params/lin2.bias","params/lin2.mu_bias","params/lin2.mu_weight","params/lin2.rho_bias","params/lin2.rho_weight","params/lin2.weight","params/linout.bias","params/linout.mu_bias","params/linout.mu_weight","params/linout.rho_bias","params/linout.rho_weight","params/linout.weight","params/out_layer.bias","params/out_layer.mu_bias","params/out_layer.mu_weight","params/out_layer.rho_bias","params/out_layer.rho_weight","params/out_layer.weight","params/out_layer_mu.bias","params/out_layer_mu.weight","params/out_layer_var.bias","params/out_layer_var.weight","params/z_layer.conv1.bias","params/z_layer.conv1.weight","params/z_layer.conv2.bias","params/z_layer.conv2.weight","params/z_layer.conv3.bias","params/z_layer.conv3.weight","params/z_layer.layer1.bias","params/z_layer.layer1.weight","params/z_layer.layer2.bias","params/z_layer.layer2.weight","params/z_layer.lin1.bias","params/z_layer.lin1.weight","params/z_layer.lin2.bias","params/z_layer.lin2.weight","prior_prec_opt","test/acc","test/aleatoric_corr","test/kl_div","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","test/predictive_corr","test/rmse","test/rmse_rot","timing/mapred_sec","timing/predictive_mc_sec","timing/predictive_mean_sec","timing/predictive_natural_sec","timing/predictive_sec","train/acc","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll","valnll/prior_prec_0.01","valnll/prior_prec_0.1","valnll/prior_prec_1.0","valnll/prior_prec_10.0","valnll/prior_prec_100.0","valnll/prior_prec_1000.0","valnll/prior_prec_10000.0"
"fmnist-map-6e5b","finished","-","","fmnist, map","2024-10-31T21:39:50.000Z","1690","","relu","kron","512","0","data/","fmnist","cuda","false","false","meanvar","softplus","label","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","map","map-het-meanvar","cnn","60000","500","501","500","50","12","248254","Adam","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","0.009993001197775206","","","","","0.021589481035868326","0.0021663522347807884","","","","","0.001791457059206786","0.00012151119881309568","","","","","0.000018895184621214863","","","","","","","","","","","","","","","","","","","0.0012324592098593712","","","","","0.00010563003888819368","0.003465352114289999","","","","","0.0004438693285919726","0.0029227030463516712","","","","","0.02811749652028084","","","","","","","","","","","","","","","","","","","","","","","","","1000","0.5252","0.7896212708291599","0.49069473147392273","-5.3830892333984375","-5.3821013427734385","-5.3805629394531245","-5.358412048339842","-5.379041833496094","4045.235595703125","0.788393078699814","63.60216522216797","20.088274002075195","0.0004928112030029297","0.0420379638671875","0.005847454071044922","0.010605573654174805","","0.5219833333333334","1.1376539983991854","1e-7","","0.9589368862620856","0.6191298365592957","0.9934789538383484","11.126240730285645","17.120737075805664","19.090991973876953","16.77253532409668","7.842382431030273","0.9934789538383484","1.4199374914169312"
"fmnist-marglik-696d","finished","-","","fmnist, marglik","2024-10-31T21:34:53.000Z","291","","relu","kron","512","0","data/","fmnist","cuda","false","false","natural","softplus","label","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","marglik","marglik-het-natural","cnn","60000","500","50","500","50","12","248254","Adam","1","189","Flipout","true","0","-3","0","500","35.053466796875","17.620670318603516","88.83744812011719","63.17082214355469","2829495.5","1065.7073974609375","","","","","","","3774299.5","122.59814453125","1192.72607421875","6.746697425842285","143.97486877441406","6.194672107696533","","","","0.028512775897979736","","","","","0.055875784556070965","0.010150713846087456","","","","","0.011990090211232504","5.574412459408151e-12","","","","","0.00009240329265594482","","","","","","","","","","","","","","","","","","","8.028413003846602e-12","","","","","0.001196102937683463","0.0001237622054759413","","","","","0.01460842601954937","0.00689062662422657","","","","","0.08362113684415817","","","","","","","","","","","","","","","","","","","","","","","","","","0.6827","0.7975584564138856","0.4560825228691101","-5.351006762695313","-5.349199243164062","-5.510679211425782","-5.3404448486328135","-5.346095434570313","3937.76806640625","0.7753088863917847","62.75164031982422","17.729867935180664","0.0005261898040771484","0.041712045669555664","0.005818605422973633","0.01014089584350586","","0.6902333333333334","0.9092075092307588","1e-7","1.376973271369934","0.6817954627134033","0.4344315826892853","","","","","","","",""
"fmnist-map-560b","finished","-","","fmnist, map","2024-10-31T21:06:47.000Z","1681","","relu","kron","512","0","data/","fmnist","cuda","false","false","natural","softplus","label","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","map","map-het-natural","cnn","60000","500","501","500","50","12","248254","Adam","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","0.027439408004283905","","","","","0.06182392120361328","0.01216801442205906","","","","","0.008286276349314937","0.00012640668137464672","","","","","0.00016516514122486117","","","","","","","","","","","","","","","","","","","0.0003232777235098183","","","","","0.0007562225218862295","0.0006866978947073221","","","","","0.003216349985450506","0.008867788128554821","","","","","0.07934518158435822","","","","","","","","","","","","","","","","","","","","","","","","","100","0.6409","0.7473276796497272","0.5551069378852844","-5.443046801757812","-5.374946630859375","-5.951593469238282","-5.399506274414063","-5.379354150390625","4248.4697265625","0.6049714725424538","65.18029022216797","25.367267608642575","0.0005433559417724609","0.04169154167175293","0.005479097366333008","0.009754180908203123","","0.6594166666666667","0.825375843856294","1e-7","","0.7258827292313009","0.4664746820926666","1.0237935781478882","1.148406982421875","1.1697674989700315","1.1624338626861572","1.1355243921279907","1.0237935781478882","1.0579075813293457","1.4218995571136477"
"fmnist-vi-6554","finished","-","","fmnist, vi","2024-10-31T19:41:42.000Z","5099","","relu","kron","512","0","data/","fmnist","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.01","0.1","0.1","0.0001","true","25","vi","vi-het-gaussian","cnn","60000","500","50","500","50","","","Adam","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","0.001578755211085081","0.0013659258683522545","48.51124064127604","55.399088541666664","","","0.0002711035485845059","0.002420815328756968","63.02592468261719","49.65795446325232","","","0.00006386264431057498","0.00385303020477295","48.540626525878906","47.8643017578125","","","","","","","","","","","","","","","","","","","","","0.000013497969121090136","0.0023455913178622723","47.64559173583984","48.030059814453125","","","0.00000557269913770142","0.001868699211627245","48.07193374633789","48.04710388183594","","","0.00001218244324263651","0.002060921164229512","50.57427215576172","49.976409912109375","","","","","","","","","","","","","","","","","","","","","","","","","","1000","0.5016","0.7766626377014543","0.497572809457779","-5.384835119628906","","","","","4090.77685546875","","63.95917892456055","21.528310775756836","","","","","0.016820430755615234","0.5102333333333333","1.108631803827771","0.01","","114.95958244800568","0.6355040669441223","11.743813514709473","","","","","","",""
"fmnist-mcdropout-c470","finished","-","","fmnist, mcdropout","2024-10-31T19:38:54.000Z","162","","relu","kron","512","0","data/","fmnist","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.01","0.1","0.1","0.01","true","25","mcdropout","mcdropout-het-gaussian","cnn","60000","50","50","500","50","","","Adam","1","189","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","","0.056446224451065063","","","","","0.4783209228515625","0.017001651227474213","","","","","0.10906279528582538","0.04186416417360306","","","","","0.013304320573806762","","","","","","","","","","","","","","","","","","","0.26228922605514526","","","","","0.01327262632548809","0.3962157964706421","","","","","0.013061444275081158","0.22529205679893496","","","","","0.012998504564166067","","","","","","","","","","","","","","","","","","","","","","","","","100","0.5382","0.8113073415783011","0.48958563804626465","-5.3690346923828125","","","","","3964.646240234375","","62.96543884277344","19.401514053344727","","","","","0.007341861724853516","0.55375","0.9538060972246072","0.01","","109.02729046344756","0.6086266040802002","11.35236644744873","","","","","","",""
"fmnist-betanll-fd4c","finished","-","","betanll, fmnist","2024-10-31T19:15:50.000Z","1377","","relu","kron","512","1","data/","fmnist","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","betanll","betanll-het-gaussian-beta=1.0","cnn","60000","500","50","500","50","","","Adam","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","4.0413128014430794e-7","","","","","0.011490721702575684","0.000922284903936088","","","","","0.0009983921492541278","0.00003912881584255956","","","","","0.000009530940442346036","","","","","","","","","","","","","","","","","","","0.000499130692332983","","","","","0.000054543575970456","0.001310938852839172","","","","","0.0002243580529466271","0.0018394467188045385","","","","","0.014909543097019196","","","","","","","","","","","","","","","","","","","","","","","","","1000","0.4361","0.7317916449054755","0.613442063331604","-5.50918330078125","","","","","4319.69189453125","","65.724365234375","25.950016021728516","","","","","0.0036995410919189457","0.4368166666666667","0.9376386590933398","0.0001","","132.16276049613953","0.6658686995506287","13.417391777038574","83.30957794189453","88.74461364746094","80.53887939453125","54.67213439941406","18.262842178344727","13.417391777038574","17.053024291992188"
"fmnist-betanll-76a5","finished","-","","betanll, fmnist","2024-10-31T18:53:13.000Z","1351","","relu","kron","512","0.5","data/","fmnist","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","betanll","betanll-het-gaussian-beta=0.5","cnn","60000","500","50","500","50","","","Adam","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","5.9323914077443383e-8","","","","","0.014375173250834148","0.0012995839351788163","","","","","0.001252135192906415","0.00006761526310583577","","","","","0.000012472805101424456","","","","","","","","","","","","","","","","","","","0.0009007039479911327","","","","","0.00006893757381476462","0.0018912985688075423","","","","","0.00028658052906394005","0.001032477244734764","","","","","0.01912350207567215","","","","","","","","","","","","","","","","","","","","","","","","","1000","0.5128","0.7623046610764496","0.564828097820282","-5.458732202148438","","","","","4207.423828125","","64.86465454101562","23.756010055541992","","","","","0.0035254955291748047","0.5092333333333333","1.0147951649407203","0.0001","","125.32403546571732","0.6446133255958557","12.838635444641112","103.53190612792967","97.5113296508789","78.1803970336914","81.04502868652344","45.916229248046875","12.838635444641112","17.045669555664062"
"fmnist-betanll-28d9","finished","-","","betanll, fmnist","2024-10-31T18:30:19.000Z","1368","","relu","kron","512","0","data/","fmnist","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","betanll","betanll-het-gaussian-beta=0.0","cnn","60000","500","50","500","50","","","Adam","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","0.013428100695212684","","","","","0.021832963625590007","0.001907860743813217","","","","","0.0019244088066948785","0.00011165101750520988","","","","","0.00002139819785952568","","","","","","","","","","","","","","","","","","","0.0012964652851223946","","","","","0.00010847488738363607","0.003835678566247225","","","","","0.0004477238398976624","0.0010949488496407866","","","","","0.029871441423892975","","","","","","","","","","","","","","","","","","","","","","","","","1000","0.5447","0.7950925466858944","0.4990001916885376","-5.387709936523438","","","","","4100.76171875","","64.03719329833984","21.225107192993164","","","","","0.003985404968261719","0.5507333333333333","1.14693811384298","0.0001","","113.0947482585907","0.6195055246353149","11.881793975830078","170.42477416992188","353.60302734375","158.65660095214844","171.6881103515625","116.92505645751952","11.881793975830078","17.039302825927734"
"fmnist-faithful-1b3d","finished","-","","faithful, fmnist","2024-10-31T18:03:46.000Z","1587","","relu","kron","512","0","data/","fmnist","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.0001","0.1","0.1","1e-7","true","25","faithful","faithful-het-gaussian","cnn","60000","500","50","500","50","","","Adam","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0015715524787083268","0.019485866650938988","0.0011438931105658412","0.0000026726343094196636","0.000011203732962409656","0.007382160822550456","0.0008740328485146165","0.0006351662730729138","0.00007970137085067108","0.000006478350842371583","","","","","0.0007179504027590156","0.000035632729122880846","0.00001766587229212746","0.00015254065510816872","1000","0.2487","0.012586392285797778","0.7106964588165283","-5.60573994140625","","","","","4328.60498046875","","65.7921371459961","25.96101951599121","","","","","0.0036363601684570312","0.24546666666666667","1.62245049213959","0.0001","","144.33995604515076","0.6763587594032288","14.537660598754885","267.9944763183594","809.4371337890625","1303.1202392578125","1035.6231689453125","143.35061645507812","14.537660598754885","17.039417266845703"
"fmnist-marglik-d49b","finished","-","","fmnist, marglik","2024-10-31T18:00:04.000Z","217","","relu","kron","512","0","data/","fmnist","cuda","false","false","natural","softplus","label","homoscedastic","0.0001","0.1","0.1","1e-7","true","25","marglik","marglik-hom-natural","cnn","60000","500","50","500","50","12","248189","Adam","1","189","Flipout","true","0","-3","0","500","85.28154754638672","33.18429946899414","132.0193328857422","111.2489013671875","23167.65234375","7609.40625","","","","","","","2379.899658203125","160.8748779296875","320.68402099609375","1.661845564842224","136.26153564453125","1.9632561206817627","","","0.3487047255039215","0.011726091305414837","","","","","0.030125325520833333","0.006864456459879875","","","","","0.008108514326590079","0.00003273454058216885","","","","","0.00004310628399252891","","","","","","","","","","","","","","","","","","","0.00030261860229074955","","","","","0.001329956343397498","0.0016038776375353336","","","","","0.033506542444229126","0.007336853537708521","","","","","0.20010307431221008","","","","","","","","","","","","","","","","","","","","","","","","","","0.5948","","0.672832727432251","-5.567202148437501","-5.549927770996094","","","","3990.91943359375","0.2539299125317162","63.17372512817383","18.845731735229492","0.0004477500915527344","","","","0.009706974029541016","0.60365","0.2779310802787036","1e-7","2.4726736545562744","0.12165843846939378","0.1216353252530098","","","","","","","",""
"fmnist-map-a444","finished","-","","fmnist, map","2024-10-31T17:39:05.000Z","1253","","relu","kron","512","0","data/","fmnist","cuda","false","false","natural","softplus","label","homoscedastic","0.0001","0.1","0.1","1e-7","true","25","map","map-hom-natural","cnn","60000","500","501","500","50","12","248189","Adam","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","0.8169235004171775","0.000005428220902103931","","","","","0.007786610126495361","0.0011349082924425602","","","","","0.0006760883800409458","0.00006415507232304662","","","","","0.000006063326145522296","","","","","","","","","","","","","","","","","","","0.00018137088045477867","","","","","0.00003734339043148793","0.0024056225083768368","","","","","0.00015220460772980005","0.003219359554350376","","","","","0.02175329439342022","","","","","","","","","","","","","","","","","","","","","","","","","1000","0.2233","","0.706922173500061","-5.601335595703125","-5.600763439941407","","","","4290.1279296875","0.11263939750461913","65.49906921386719","25.33474349975586","0.000446319580078125","","","","0.009563684463500977","0.22436666666666663","0.7958178388870373","1e-7","","0.6679186098656408","0.6673727631568909","1.2490133047103882","1.414074182510376","1.415211796760559","1.4242581129074097","1.3916577100753784","1.2937341928482056","1.2490133047103882","1.4144206047058103"
"mnist-marglik-46f3","finished","-","","marglik, mnist","2024-10-31T17:35:09.000Z","231","","relu","kron","512","0","data/","mnist","cuda","false","false","meanvar","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","marglik","marglik-het-meanvar","mlp","60000","500","50","500","50","8","894502","SGD","1","189","Flipout","true","0","-3","0","500","","","","","","","44.45182037353515","1934.4683837890625","34454.515625","1276.4241943359375","114.54855346679688","20.682079315185547","","","","","","","0.11725597828626633","0.5133065581321716","","","","","","","","","","","","","","","","","","","","0.005749891757965088","","","","","0.000057563446005996395","0.000013447937555611131","","","","","0.00003860879135131836","0.0008793556690216064","","","","","0.0004081849365234375","","","","","","","","","","","","","","","","","","","8.527002334594727","","","","","0.1337070770263672","","","","","","","","","","","","","","","","","","","","0.7377","-0.03327382584715049","0.4395880997180938","-4.1636187255859385","-4.202864990234376","-4.3129622070312505","-4.136894921875","-4.133824230957031","310.76336669921875","-0.020167940833163443","17.628482818603516","14.479950904846191","0.00029969215393066406","0.15198254585266113","0.0054590702056884766","0.007630825042724609","","0.7405833333333334","-0.3371872674610654","0.0001","0.8399232029914856","-0.7179748289665935","0.014286460354924202","","","","","","","",""
"mnist-map-99b0","finished","-","","map, mnist","2024-10-31T17:14:04.000Z","1260","","relu","kron","512","0","data/","mnist","cuda","false","false","meanvar","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","map","map-het-meanvar","mlp","60000","500","501","500","50","8","894502","SGD","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","0","","","","","0","0","","","","","0","","","","","","","","","","","","","","","","","","","0.1252642571926117","","","","","0","","","","","","","","","","","","","","","","","","","1000","0.1135","","1.6614400148391724","-5.383198107910156","-5.383198059082032","-5.383199145507812","-5.383201086425781","-5.383198059082032","2774.857177734375","","52.67691421508789","51.70667266845703","0.0002830028533935547","0.15202760696411133","0.005463361740112305","0.007468700408935547","","0.11236666666666668","1.420621648683386","0.0001","","1.4185338687088536","0.999984622001648","1.4178457260131836","902.0387573242188","599.3937377929688","901.009521484375","1210.490966796875","3.578342914581299","1.4178457260131836","1.423776626586914"
"mnist-marglik-8f70","finished","-","","marglik, mnist","2024-10-31T17:10:00.000Z","239","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","marglik","marglik-het-natural","mlp","60000","500","50","500","50","8","894502","SGD","1","189","Flipout","true","0","-3","0","500","","","","","","","240683.765625","3368.55517578125","7094.08642578125","164.3223419189453","164.31968688964844","3.71279501914978","","","","","","","8808.1123046875","0.06389441341161728","","","","","","","","","","","","","","","","","","","","4.333865363150835e-7","","","","","0.000032848616035617125","0.00003126377984881401","","","","","0.00014533049011230468","0.0010950666666030885","","","","","0.000907083740234375","","","","","","","","","","","","","","","","","","","0.00002777161898848135","","","","","1.0477364501953126","","","","","","","","","","","","","","","","","","","","0.5108","-0.07778354911394111","0.3972606062889099","-4.128730383300781","-4.160056640624999","-4.263619799804687","-4.0706677124023445","-4.084369250488282","268.99267578125","-0.0350522822159403","16.400997161865234","12.935779571533203","0.00031304359436035156","0.1516726016998291","0.0051631927490234375","0.007198810577392578","","0.5059666666666667","-0.22601250647488283","0.0001","0.6286931037902832","-0.5398147096068171","0.01546534150838852","","","","","","","",""
"mnist-map-b9f7","finished","-","","map, mnist","2024-10-31T16:48:25.000Z","1289","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","map","map-het-natural","mlp","60000","500","501","500","50","8","894502","SGD","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00024043212831020356","","","","","0.00002418369176436444","0.0001913919746875763","","","","","0.00003658282089233398","0.000016225486993789673","","","","","0.00003693010711669922","","","","","","","","","","","","","","","","","","","0.01973787508904934","","","","","0.009239798545837402","","","","","","","","","","","","","","","","","","","1000","0.2534","-0.12594477530338058","0.5629451870918274","-4.2895006103515625","-4.2921658203125","-4.290451684570312","-4.290318310546875","-4.2901205078125","323.8859558105469","-0.11791091015676752","17.9968318939209","14.865419387817385","0.0002892017364501953","0.15161967277526855","0.005316257476806641","0.007145404815673828","","0.2524666666666667","0.5858141380851553","0.0001","","0.27447299735020797","0.1009061634540558","0.3221064805984497","637.0286254882812","586.40380859375","434.79052734375","77.02482604980469","4.915557384490967","0.3221064805984497","1.424627423286438"
"mnist-vi-4089","finished","-","","mnist, vi","2024-10-31T15:54:22.000Z","3238","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.001","0.1","0.1","0.00001","true","25","vi","vi-het-gaussian","mlp","60000","500","50","500","50","","","Adam","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.189629594795406e-7","0.0001548589492330746","84.404796875","60.70016326530613","","","9.532196418149397e-8","0.00010036383056640623","84.7229296875","72.380784","","","1.1873841685883237e-8","0.00009734360504150392","84.8074140625","73.511424","","","","","","","","","","","","","","","","","","","","","7.45346611097375e-8","0.0000983465313911438","85.17921447753906","84.53409375","","","","","","","","","","","","","","","","","","","","10000","0.2002","-0.1733255641727727","0.5874532461166382","-4.3092086669921885","","","","","314.78155517578125","","17.742084503173828","14.651944160461426","","","","","0.012198686599731444","0.24236666666666667","0.5158588365983152","0.001","","16.314030669629574","0.08378975093364716","3.858819484710694","","","","","","",""
"mnist-mcdropout-f9a9","finished","-","","mcdropout, mnist","2024-10-31T15:52:08.000Z","129","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.01","0.1","0.1","0.01","true","25","mcdropout","mcdropout-het-gaussian","mlp","60000","50","50","500","50","","","Adam","1","189","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02054117202758789","","","","","0.01259239726163903","0.0909475555419922","","","","","0.002799948486328125","0.14610829162597655","","","","","0.00263196875","","","","","","","","","","","","","","","","","","","2.8155791759490967","","","","","0.00808427906036377","","","","","","","","","","","","","","","","","","","1000","0.365","-0.04964837669143792","0.4795384407043457","-4.206975903320312","","","","","311.13836669921875","","17.639114379882812","14.399208068847656","","","","","0.002474546432495117","0.35686666666666667","0.13513105097463576","0.01","","9.71764371264726","0.07941625267267227","2.534942150115967","","","","","","",""
"mnist-betanll-27b7","finished","-","","betanll, mnist","2024-10-31T15:35:23.000Z","1000","","relu","kron","512","1","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=1.0","mlp","60000","500","50","500","50","","","SGD","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00017389211058616637","","","","","0.000045080744490331534","0.0005543717741966248","","","","","0.00002792563247680664","0.0013765164613723756","","","","","0.000025888206481933595","","","","","","","","","","","","","","","","","","","0.1824960559606552","","","","","0.006881919860839844","","","","","","","","","","","","","","","","","","","100","0.3724","-0.10867458852510826","0.6937510967254639","-4.42453466796875","","","","","401.0252685546875","","20.025615692138672","17.236648559570312","","","","","0.0003821849822998047","0.36085","0.04362321032558458","0.1","","12.693601748906076","0.07569274306297302","2.54120135307312","20120.990234375","6941.240234375","229.69471740722656","38.37947845458984","2.54120135307312","7.196952819824219","17.086076736450195"
"mnist-betanll-fa9b","finished","-","","betanll, mnist","2024-10-31T15:19:02.000Z","975","","relu","kron","512","0.5","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=0.5","mlp","60000","500","50","500","50","","","SGD","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000604443907737732","","","","","0.00015200749222113162","0.0006490317583084106","","","","","0.00005587504196166992","0.002416520118713379","","","","","0.00004465044784545898","","","","","","","","","","","","","","","","","","","0.5580952763557434","","","","","0.007874607563018799","","","","","","","","","","","","","","","","","","","100","0.4533","-0.004385866011313978","0.7818440198898315","-4.507103979492187","","","","","558.3486328125","","23.62940216064453","21.32334899902344","","","","","0.00039577484130859375","0.4470666666666666","0.11677868500099346","0.1","","12.01705755200237","0.07786627113819122","4.8941545486450195","106.51741790771484","278.6037292480469","95.04366302490234","57.149658203125","4.8941545486450195","17.020551681518555","17.076644897460938"
"mnist-betanll-c044","finished","-","","betanll, mnist","2024-10-31T15:02:31.000Z","986","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=0.0","mlp","60000","500","50","500","50","","","SGD","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","0","","","","","0","0","","","","","0","","","","","","","","","","","","","","","","","","","0.13074998557567596","","","","","0","","","","","","","","","","","","","","","","","","","1000","0.1135","","1.6616926193237305","-5.383517309570313","","","","","2776.87939453125","","52.69610595703125","51.72261047363281","","","","","0.00032901763916015625","0.11236666666666668","1.4209892163842404","0.1","","167.42864608764648","1.0006269216537476","17.020069122314453","","","17.02739906311035","","","17.020069122314453","17.068689346313477"
"mnist-faithful-5ff9","finished","-","","faithful, mnist","2024-10-31T14:43:39.000Z","1126","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","neither","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","faithful","faithful-het-gaussian","mlp","60000","500","50","500","50","","","SGD","1","189","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.014731576666235924","0.01475002098083496","4.742212295532227","0.00695340633392334","","","","","","","0.0002803054451942444","0.00004926986110453703","0.0008130656480789184","0.00003133969497680664","","","","","100","0.3544","-0.06890772754382858","0.6263828873634338","-4.351639575195312","","","","","345.93682861328125","","18.599376678466797","15.643877029418944","","","","","0.0004134178161621094","0.34826666666666667","0.22781999289231783","0.1","","17.83603709936142","0.0810561403632164","3.3575398921966553","21242450","27840.2578125","406.3681335449219","31.624313354492188","3.3575398921966553","7.678750514984131","13.246308326721191"
