"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","depth","device","double","head","head_activation","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","n_data","n_epochs","n_epochs_burnin","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","rep","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","width","epoch","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","hyperparams/sigma_noise","params/layer1.bias","params/layer1.mu_bias","params/layer1.mu_weight","params/layer1.rho_bias","params/layer1.rho_weight","params/layer1.weight","params/out_layer.bias","params/out_layer.mu_bias","params/out_layer.mu_weight","params/out_layer.rho_bias","params/out_layer.rho_weight","params/out_layer.weight","params/out_layer_mu.bias","params/out_layer_mu.weight","params/out_layer_var.bias","params/out_layer_var.weight","params/z_layer.lin_layer.bias","params/z_layer.lin_layer.weight","prior_prec_opt","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll","valid/perf"
"yacht-betanll-2515","finished","-","","betanll, yacht","2024-11-01T12:55:39.000Z","156","","gelu","full","256","0","data/","yacht","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","277","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","1.1624329819587809","","","","","0.15767687696950664","7.878430164577915","","","","","0.9343324105254452","","","","","","","0.001","-2.179268639529646","","","","","0.001127945903967935","-2.7325655128112465","0.01","","-2.7325920446203735","0.0021538949791642384","-2.289345221147616","0.0027332835957263545"
"yacht-faithful-2892","finished","-","","faithful, yacht","2024-11-01T12:52:31.000Z","182","","gelu","full","256","0.5","data/","yacht","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","faithful","277","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","","","","","","","","","","","","","0.00004345806102217003","0.014897298357910576","1.7551275358568428","0.01538738143883808","0.000001030510628220886","0.0025010546559034253","10","-3.3111732094017814","","","","","0.21246664412754815","0.9543215860905662","0.01","","0.7812863491320791","0.34606526030594154","0.8930282079746105","0.4854041113052482"
"yacht-marglik-d414","finished","-","","marglik, yacht","2024-11-01T12:51:40.000Z","46","","gelu","full","256","0.5","data/","yacht","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","277","5000","100","50","4","401","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","0.6645529866218567","6.277138710021973","63.028411865234375","0.8580582141876221","0.027065850794315335","0.27982748676133495","","","","","0.02510899050152987","0.0009869103841285338","","","","","0.18059606007835183","","","","","","","","-0.5973588646051274","-0.5013928997997051","","","","0.0008423324663774541","0.00047903976519592106","0.00001","-1.5000234204055058","0.00030873589236172534","0.0005622655329013776","",""
"flow-cytometry-HEK293-betanll-04c4","finished","-","","betanll, flow-cytometry-HEK293","2024-11-01T12:50:25.000Z","2036","","relu","kron","256","0.5","data/","flow-cytometry-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","5071","5000","100","50","","","Adam","1","0","5","Flipout","true","0","-3","0","50","5000","","","","","","0.0022750309603865146","","","","","0.00008674367132294936","0.0024292055380939455","","","","","0.005479320536386112","","","","","","","1000","-0.3784348378878198","","","","","0.8117837809490841","-0.04191130972602075","0.01","","-10.880993175589545","0.03187741998866875","2.4432636491365045","1.940027949751984"
"yacht-map-4260","finished","-","","map, yacht","2024-11-01T12:49:22.000Z","132","","gelu","full","256","0.5","data/","yacht","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","map","277","5000","5001","50","4","401","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","0.013520595375671143","0.405328597276128","","","","","0.13113922813162365","0.0001020310829985407","","","","","0.0888354166068348","","","","","","","0.0001","-2.2332916862079895","-4.019628432813913","","","","0.0010620747588481875","0.0001245779585588025","0.00001","","0.00010145519991355398","0.0001828079410998272","0.9193521220667046",""
"wine-quality-red-marglik-4795","finished","-","","marglik, wine-quality-red","2024-11-01T12:47:02.000Z","134","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","1.740096092224121","3.845103263854981","0.1987369954586029","0.451690137386322","","0.4320369669430367","","","","","0.19106096142955956","4.682791361882787","","","","","1.6607843917251548","","","","","","","","-4.579548212706988","-0.8469820048902752","-1.625976958411954","-0.7952299653350945","-0.818339050463166","0.4440645029172996","0.3828865280372042","0.00001","1.5103202377637006","0.2027005676310594","0.4414161875844011","",""
"wine-quality-red-map-5e3a","finished","-","","map, wine-quality-red","2024-11-01T12:33:40.000Z","796","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","0.0029636132779669645","","","","","0.002063330411791462","0.014147861826564209","","","","","0.01069560584495516","","","","","","","100","-0.8086977687388229","-0.8049963356473079","-0.8025991790707145","-0.7999375104570958","-0.8045796900062069","0.4260201079971985","1.228412138390056","0.00001","","1.145685644095069","0.6101179447495281","1.131114582787167",""
"wine-quality-red-marglik-37a5","finished","-","","marglik, wine-quality-red","2024-11-01T12:31:17.000Z","137","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","702","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","3.215639591217041","4.692842960357666","182.94622802734375","0.07594921439886093","","0.24002831994179108","","","","","0.15577243104219415","0.0000016911940429655805","","","","","9.838085231006152","","","","","","","","-0.887097859728782","-0.8396433540136696","-1.285037450128178","-0.8033653387132045","-0.8359161636908125","0.498387620053364","0.7607922495981576","0.00001","1.4802003367608585","0.5817201080127435","0.22687722411398395","",""
"wine-quality-red-map-f655","finished","-","","map, wine-quality-red","2024-11-01T12:17:36.000Z","815","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","702","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","0.017664509871504988","","","","","0.019381681874865293","0.3259991006935963","","","","","0.07075311161136609","","","","","","","10","-0.8584441149117795","-0.8418583250011065","-0.8852852736175502","-0.8175855652408435","-0.8380344430033752","0.492468103340174","1.1188703316941508","0.00001","","1.0519125081540612","0.5174348600581673","1.0903457527822438",""
"flow-cytometry-HEK293-betanll-8b37","finished","-","","betanll, flow-cytometry-HEK293","2024-11-01T12:15:50.000Z","2069","","relu","kron","256","0","data/","flow-cytometry-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","5071","5000","100","50","","","Adam","1","0","5","Flipout","true","0","-3","0","50","5000","","","","","","0.003310396941166899","","","","","0.00012611353351039888","0.0021389398929878237","","","","","0.007304491192851993","","","","","","","1000","-0.34085969798491805","","","","","0.7898863649331767","-0.7399326919551499","0.01","","-13.322704361666878","0.046736540987895904","2.3558982484120277","1.3273476069098988"
"wine-quality-red-vi-b8f6","failed","-","","vi, wine-quality-red","2024-11-01T12:13:06.000Z","263","","gelu","full","256","0","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.001","0.01","0.001","0.001","true","50","vi","1439","1000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","1000","","","","","","","0.00029057971907021045","0.010432518146580885","20.40937080410732","14.598852996234646","","","0.000022860918819519744","0.008939328874007202","21.714729396068964","17.67431182298889","","","","","","","","100","","","","","","","0.9201605941665906","0.001","","5.293676943830004","0.5916582940638695","1.1265611014914114","0.54462042583621"
"wine-quality-red-mcdropout-6cdb","finished","-","","mcdropout, wine-quality-red","2024-11-01T12:10:25.000Z","154","","gelu","full","256","0","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.001","0.01","0.001","0.001","true","50","mcdropout","1439","1000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","1000","","","","","","0.1741317309480501","","","","","0.07657494620359843","0.019239636163534975","","","","","0.11621292509343674","","","","","","","1","-2.0726643673386653","","","","","0.4169283317911854","0.9229528124779508","0.001","","5.537699258539018","0.5760731222322072","1.1220298683890877","0.5324747305031795"
"wine-quality-red-betanll-09cc","finished","-","","betanll, wine-quality-red","2024-11-01T11:58:30.000Z","709","","gelu","full","256","1","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","1439","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","0.0106687944996777","","","","","0.009733394551239458","0.022253356499452055","","","","","0.03397431606822609","","","","","","","10","-0.8474917250818225","","","","","0.46330050919353455","0.10055412295935606","0.01","","2.273214806329852","0.17281684470795936","1.0925762855259995","1.051752425411928"
"wine-quality-red-betanll-4a7b","finished","-","","betanll, wine-quality-red","2024-11-01T11:46:43.000Z","700","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","1439","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","0.016676673509246162","","","","","0.014840247155535748","0.02291740624024793","","","","","0.05097091125861945","","","","","","","10","-0.8870727298797589","","","","","0.4365072746384489","0.24528651471754295","0.01","","2.026636716680535","0.2413136114586728","1.101536404890613","0.8100406348276452"
"flow-cytometry-HEK293-faithful-326c","finished","-","","faithful, flow-cytometry-HEK293","2024-11-01T11:35:59.000Z","2384","","relu","kron","256","0.5","data/","flow-cytometry-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","faithful","5071","5000","100","50","","","Adam","1","0","5","Flipout","true","0","-3","0","50","5000","","","","","","","","","","","","","","","","","","0.004140678767179374","0.000958656854213784","0.0019340400960049272","0.011242904909032065","0.1305106934403748","0.050149920812610715","0.0001","-0.35644450959529805","","","","","0.8404391873214752","1.4898522016453326","0.01","","20.22939355796651","0.7327600813449792","2.280285106554903","0.65305153162101"
"wine-quality-red-betanll-5fb3","finished","-","","betanll, wine-quality-red","2024-11-01T11:35:03.000Z","692","","gelu","full","256","0","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","1439","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","0.002953053555910118","","","","","0.002074359235490653","0.014084129097998714","","","","","0.010656583968605604","","","","","","","100","-0.8075723967520618","","","","","0.4250801630645426","0.34094621083908055","0.01","","2.0453407152898486","0.5497609011723046","1.1314295500480824","0.7473965920682293"
"flow-cytometry-HEK293-marglik-2fc0","finished","-","","flow-cytometry-HEK293, marglik","2024-11-01T11:32:32.000Z","201","","relu","kron","256","0.5","data/","flow-cytometry-HEK293","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","5071","5000","100","50","4","6551","Adam","1","0","5","Flipout","true","0","-3","0","50","5000","1.2727538347244265","504.9070129394531","108.70209503173828","0.13749822974205017","0.09846093505620956","0.6594805509968242","","","","","0.0014861483050808404","0.009130263359784344","","","","","6.127119551070384","","","","","","","","-1.8112347693430189","-0.9570372329996693","","","","1.077185702409074","0.019059427129104738","0.00001","2.275586119192889","0.009646913689775558","0.00969658634058912","",""
"wine-quality-red-faithful-14bb","finished","-","","faithful, wine-quality-red","2024-11-01T11:21:26.000Z","811","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","faithful","1439","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","","","","","","","","","","","","","0.007937129895665414","0.0015834744197546378","0.099495773234247","0.6950904612183569","0.007467500065361071","0.007739961125170916","0.01","-0.8141986683866286","","","","","0.412132732635399","1.4880008849641366","0.01","","6.992387155334258","0.6621018219238346","1.1544065178531564","0.5897234029013512"
"wine-quality-red-marglik-c873","finished","-","","marglik, wine-quality-red","2024-11-01T11:19:35.000Z","105","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","1439","5000","100","50","4","651","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","6.18336820602417","9.368891716003418","228.7034149169922","0.12417280673980712","0.6260895729064941","0.08807654129736867","","","","","0.05633347604411691","0.000003988437989993172","","","","","4.374719726492991","","","","","","","","-0.8553092075022523","-0.8274330075497669","","","","0.48070170613054464","0.3880887031555176","0.00001","1.4379685709011307","0.2941994739198972","0.29811078990905154","",""
"wine-quality-red-map-7dd8","finished","-","","map, wine-quality-red","2024-11-01T11:10:46.000Z","523","","gelu","full","256","0.5","data/","wine-quality-red","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","map","1439","5000","5001","50","4","651","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","0.7474469418454827","0.005276748702822336","","","","","0.00626263969164999","0.0010834773052810765","","","","","0.0403448619440257","","","","","","","10","-0.8404719456396043","-0.8293369489444803","","","","0.4592461799471541","0.5978251000245413","0.00001","","0.5580293140344745","0.5586785316139403","1.1898137857512516",""
"flow-cytometry-HEK293-map-c342","finished","-","","flow-cytometry-HEK293, map","2024-11-01T11:06:33.000Z","1553","","relu","kron","256","0.5","data/","flow-cytometry-HEK293","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","map","5071","5000","5001","50","4","6551","Adam","1","0","5","Flipout","true","0","-3","0","50","5000","","","","","0.550313473939151","0.0021916139527439473","","","","","0.0008593959759047382","0.0026898802161977255","","","","","0.1125257524142923","","","","","","","100","-0.6539797406093375","-0.4524255794553617","","","","0.7471607568766462","0.5251313671469687","0.00001","","0.302656514169231","0.30293941268357377","1.26079894849916",""
"power-plant-marglik-5334","finished","-","","marglik, power-plant","2024-11-01T11:02:16.000Z","504","","gelu","full","256","0.5","data/","power-plant","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","8611","5000","100","50","4","352","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","0.1278550773859024","0.462088406085968","0.3606626689434051","2.434123277664185","","3.9394226485885535","","","","","1.0792646586187695","2.7495251300927515","","","","","0.1967184803952376","","","","","","","","-2.7462195461745957","-2.7561968714608303","-2.7397161219932693","-2.73366915522732","-2.7409713005368785","0.04872578883220981","-0.10582263930535583","0.00001","-0.04310347775162309","-0.11597263534865283","0.05333472898777553","",""
"survival-screen-HEK293-marglik-48f3","finished","-","","marglik, survival-screen-HEK293","2024-11-01T10:57:54.000Z","513","","relu","kron","256","0.5","data/","survival-screen-HEK293","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","8986","5000","100","50","4","5852","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","11.462135314941406","2982.337158203125","0.08727780729532242","0.023921769112348557","","0.07488547436917754","","","","","0.0003100340263845465","11.470067296312331","","","","","39.99114715540919","","","","","","","","-6.042959442576443","-2.0636695243442515","-2.1996405433372788","-1.5528084329409717","-3.335492007566827","0.9269263405315992","0.050219525437750615","0.00001","1.5337022217243337","-0.2503682975085558","0.286222022730282","",""
"power-plant-map-e71a","finished","-","","map, power-plant","2024-11-01T09:54:49.000Z","4040","","gelu","full","256","0.5","data/","power-plant","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","8611","5000","5001","50","4","352","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","6.345051451661484","","","","","1.6141709154199424","7.327058407712018","","","","","2.623004370379902","","","","","","","0.001","-2.7505877871715945","-2.761077481278062","-2.7426955374425788","-2.7302429420592347","-2.7418957741001933","0.04806587742970047","-0.13549930552185063","0.00001","","-0.13555255374590955","0.053293294563751335","-0.036494150401772806",""
"survival-screen-HEK293-map-7c07","finished","-","","map, survival-screen-HEK293","2024-11-01T09:47:13.000Z","4234","","relu","kron","256","0.5","data/","survival-screen-HEK293","1","cuda","true","meanvar","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","8986","5000","5001","50","4","5852","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","0.004352564149070992","","","","","0.00022728605581616635","0.015558318380738238","","","","","0.015114132105555416","","","","","","","1000","-0.19682743020243815","-0.2007341833130047","-0.19675854337725213","-0.1835633392637921","-0.19692586038287596","0.7309388445901466","1.2501788088437422","0.00001","","1.080158282928849","0.6946810257366277","1.1311474015888443",""
"power-plant-marglik-6cc7","finished","-","","marglik, power-plant","2024-11-01T09:46:03.000Z","520","","gelu","full","256","0.5","data/","power-plant","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","8611","5000","100","50","4","352","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","0.13851070404052734","0.257629930973053","0.08722057193517685","0.16434432566165924","","5.226589994783828","","","","","2.7614536445120046","1.945559644747662","","","","","4.068420097611558","","","","","","","","-2.69458324777102","-2.703464778252539","-2.6972725554807035","-2.69762138468841","-2.696987560976129","0.04520234184736275","-0.10072760967461154","0.00001","-0.02950861563491077","-0.11499358732711004","0.04886045288255743","",""
"survival-screen-HEK293-marglik-5824","finished","-","","marglik, survival-screen-HEK293","2024-11-01T09:38:20.000Z","526","","relu","kron","256","0.5","data/","survival-screen-HEK293","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","8986","5000","100","50","4","5852","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","177.6533660888672","21914.22265625","0.7448530197143555","0.0048842704854905605","","0.001950193443887464","","","","","0.00002587874476157732","1.3421929487449449","","","","","190.47887407427152","","","","","","","","-0.36070355381569513","-0.2018177088105967","-0.2725395876664464","-0.12514061281609368","-0.1936971186035404","0.729583557609493","0.6040260575914714","0.00001","1.226186213108465","0.4277879412457074","0.11905515387980692","",""
"power-plant-map-0004","finished","-","","map, power-plant","2024-11-01T08:36:51.000Z","4145","","gelu","full","256","0.5","data/","power-plant","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","8611","5000","5001","50","4","352","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","7.882485332969611","","","","","5.79896415027496","1.4032600818273575","","","","","5.839158242754068","","","","","","","0.01","-2.6798480143658594","-2.6916611575099907","-2.6835637559136973","-2.683289650520598","-2.68287487280912","0.04462992002006157","-0.13740470868389892","0.00001","","-0.1386476763470514","0.0479443241417733","-0.053271946119731205",""
"survival-screen-HEK293-map-5e3d","finished","-","","map, survival-screen-HEK293","2024-11-01T08:24:28.000Z","4425","","relu","kron","256","0.5","data/","survival-screen-HEK293","1","cuda","true","natural","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","map","8986","5000","5001","50","4","5852","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","0.0046241184218908825","","","","","0.0036574271688062498","0.0667310585786","","","","","0.20939209165019257","","","","","","","100","-0.18721223816417792","-0.12439725752625153","-0.177793943995736","-0.05800934842829076","-0.11256446506986004","0.6992851561376541","0.8481275221523963","0.00001","","0.6135887448865405","0.2030068783291936","1.0998784803210635",""
"power-plant-vi-0f68","failed","-","","power-plant, vi","2024-11-01T08:19:05.000Z","1060","","gelu","full","256","0","data/","power-plant","1","cuda","true","gaussian","softplus","heteroscedastic","0.001","0.01","0.001","0.001","true","50","vi","8611","1000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","1000","","","","","","","0.22654908204244537","0.1165064279200841","19.028126860782567","21.456555572527954","","","0.2378569939204445","0.18078563203376088","30.19377278255831","25.068122910226226","","","","","","","","0.0001","","","","","","","-0.023897357525892216","0.001","","-0.9553901478229132","0.057366962151912795","-0.007600009003837064","0.06425434981872721"
"survival-screen-HEK293-vi-7592","failed","-","","survival-screen-HEK293, vi","2024-11-01T08:12:22.000Z","720","","relu","kron","256","0","data/","survival-screen-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.001","0.01","0.001","0.001","true","50","vi","8986","500","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","500","","","","","","","0.000005908925396248483","0.0015047266085331068","47.68197962079301","37.75108730542651","","","3.9505935084450356e-7","0.0015036333347796004","48.04241453224912","45.69146166408944","","","","","","","","1000","","","","","","","0.18853253395149533","0.001","","5.817138032509073","0.46864350695241547","4.868477680882182","0.8294014875147601"
"power-plant-mcdropout-793a","finished","-","","mcdropout, power-plant","2024-11-01T08:07:04.000Z","714","","gelu","full","256","0","data/","power-plant","1","cuda","true","gaussian","softplus","heteroscedastic","0.001","0.01","0.001","0.001","true","50","mcdropout","8611","1000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","1000","","","","","","0.45431731798359","","","","","0.17112289570981964","1.552977224879304","","","","","0.08985986853490247","","","","","","","0.1","-2.763481244237715","","","","","0.0520332742490847","-0.007426849950726388","0.001","","-0.2302473848213383","0.06061159843167743","0.0016312223845628415","0.06544868219795279"
"survival-screen-HEK293-betanll-e923","finished","-","","betanll, survival-screen-HEK293","2024-11-01T07:12:32.000Z","3584","","relu","kron","256","1","data/","survival-screen-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","8986","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","0.01463002850305458","","","","","0.002022965258395607","0.05402891563467967","","","","","0.039352372715708475","","","","","","","100","-0.178140293310473","","","","","0.6877951223655223","0.016968062200229696","0.01","","2.151971823964859","0.07560159317675726","4.594318502348086","1.9145769665846235"
"power-plant-betanll-17d1","finished","-","","betanll, power-plant","2024-11-01T07:08:25.000Z","3512","","gelu","full","256","1","data/","power-plant","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","8611","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","0.09106444013018386","","","","","0.07129997328326464","1.1152685572940528","","","","","0.05201711049095319","","","","","","","1","-2.7689959968459417","","","","","0.05276662538891967","0.001298950536054494","0.01","","-1.5482310994388355","0.05369454623247788","0.06487827869582002","0.06387297888565525"
"survival-screen-HEK293-betanll-29ae","finished","-","","betanll, survival-screen-HEK293","2024-11-01T06:13:04.000Z","3562","","relu","kron","256","0.5","data/","survival-screen-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","8986","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","0.023899940759235183","","","","","0.0023938096764199637","0.04262187233586793","","","","","0.046120663940550755","","","","","","","100","-0.20864430592458516","","","","","0.6966886541144596","0.024624090905793285","0.01","","-0.7942513303913523","0.07056732565205127","4.337982309180459","2.0088113351031964"
"power-plant-betanll-1708","finished","-","","betanll, power-plant","2024-11-01T06:10:15.000Z","3484","","gelu","full","256","0.5","data/","power-plant","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","8611","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","6.236281760528149","","","","","1.5823304157372535","4.926829603678996","","","","","0.26416195918161817","","","","","","","0.0001","-2.755215981643042","","","","","0.04904104567801233","-0.010985530166921248","0.01","","-3.332820890743384","0.0529108529153846","-0.02099588771996395","0.06196408439137155"
"survival-screen-HEK293-betanll-fb01","finished","-","","betanll, survival-screen-HEK293","2024-11-01T05:13:42.000Z","3556","","relu","kron","256","0","data/","survival-screen-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","8986","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","0.004081758122369814","","","","","0.00033050600158393925","0.010036677783099695","","","","","0.01278081705738218","","","","","","","1000","-0.21415232529218128","","","","","0.7524882145053883","-0.0723337825706218","0.01","","-2.3208220873344705","0.5403875290031058","4.6049697198575155","1.5779760560159002"
"power-plant-betanll-8632","finished","-","","betanll, power-plant","2024-11-01T05:12:07.000Z","3481","","gelu","full","256","0","data/","power-plant","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","betanll","8611","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","2.554794928064014","","","","","0.615470069230101","6.027742832950043","","","","","0.36221490512286","","","","","","","1","-2.7296425771576787","","","","","0.0497726967045109","-0.10186206276964546","0.01","","-3.1578402428585695","0.0534135028035383","-0.03393578342594325","0.06270167042343194"
"survival-screen-HEK293-faithful-7e71","finished","-","","faithful, survival-screen-HEK293","2024-11-01T04:03:35.000Z","4201","","relu","kron","256","0.5","data/","survival-screen-HEK293","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","faithful","8986","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","","","","","","","","","","","","","0.008128390002174737","0.00035491454123380496","0.04002830610080025","0.0262582525437434","0.03971949191453006","0.01001291077213266","0.1","-0.31774349484273634","","","","","0.7910849128260216","1.5739841837297628","0.01","","38.10336374537889","0.7684658895365226","4.769419224387792","0.7970922127018194"
"power-plant-faithful-a7a7","finished","-","","faithful, power-plant","2024-11-01T04:02:56.000Z","4145","","gelu","full","256","0.5","data/","power-plant","1","cuda","true","gaussian","softplus","heteroscedastic","0.01","0.01","0.001","0.00001","true","50","faithful","8611","5000","100","50","","","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","","","","","","","","","","","","","","","","","","0.00009958385074645816","0.01680821896326131","6.659854986652012","0.0034304666992741556","0.00008030365655486488","0.004727737230269052","10","-2.9010702002052793","","","","","0.06656164897716048","0.14013379436674164","0.01","","3.2310835046929487","0.07149934837798162","0.5516036381705686","0.0789156179833779"
"survival-screen-HEK293-marglik-03e8","finished","-","","marglik, survival-screen-HEK293","2024-11-01T03:57:45.000Z","344","","relu","kron","256","0.5","data/","survival-screen-HEK293","1","cuda","true","natural","softplus","homoscedastic","0.01","0.01","0.001","0.00001","true","50","marglik","8986","5000","100","50","4","5801","Adam","1","0","1","Flipout","true","0","-3","0","50","5000","0.8728901743888855","116.69397735595705","14.8134765625","0.8633912205696106","0.18762344121932983","1.1436456357756","","","","","0.008496437445368318","0.06750181856216715","","","","","1.1643116214845073","","","","","","","","-3.747265031923917","-1.9469138295306716","","","","1.0661727839034736","0.0569127975549135","0.00001","1.7860635897637944","0.03442982630073343","0.035303867216107385","",""
